mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__learning_rate,param_model__max_depth,param_model__n_estimators,param_model__scale_pos_weight,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.22240772247314453,0.012816132137468779,0.014115285873413087,0.0025264457840807717,0.01,3,500,1.0,"{'model__learning_rate': 0.01, 'model__max_depth': 3, 'model__n_estimators': 500, 'model__scale_pos_weight': 1.0}",0.5449337555203734,0.5349237790751552,0.5535376702807895,0.5198197572050782,0.5275090353072005,0.5361447994777193,0.012019417805599477,15
0.24151511192321778,0.011677325875659051,0.011774778366088867,0.0028315449398409465,0.01,3,500,balanced,"{'model__learning_rate': 0.01, 'model__max_depth': 3, 'model__n_estimators': 500, 'model__scale_pos_weight': 'balanced'}",0.5464695071706988,0.5375509683995922,0.5577796311741265,0.5236238532110092,0.5245598183671578,0.537996755664517,0.013042085850591502,12
0.12400546073913574,0.04781733444408499,0.011020231246948241,0.005135278056412497,0.01,5,100,1.0,"{'model__learning_rate': 0.01, 'model__max_depth': 5, 'model__n_estimators': 100, 'model__scale_pos_weight': 1.0}",0.5355537501504505,0.5428945417477528,0.5440459642294505,0.5168299972199054,0.5359512556760264,0.5350551018047172,0.009751908580601392,17
0.44403843879699706,0.2765622928591559,0.011947059631347656,0.0027512172430398728,0.01,5,100,balanced,"{'model__learning_rate': 0.01, 'model__max_depth': 5, 'model__n_estimators': 100, 'model__scale_pos_weight': 'balanced'}",0.5394052810413947,0.5422609118710036,0.5318147067000278,0.5180891483643777,0.5333449170605133,0.5329829930074634,0.008374342388485227,22
0.1977538585662842,0.021913723259005157,0.015782642364501952,0.005996170833162845,0.01,5,200,1.0,"{'model__learning_rate': 0.01, 'model__max_depth': 5, 'model__n_estimators': 200, 'model__scale_pos_weight': 1.0}",0.535135960892148,0.5467322305625057,0.5488254100639421,0.5198962098044666,0.5253417199518117,0.5351863062549748,0.011402096161924351,16
0.2213972568511963,0.011279382503939738,0.018119335174560547,0.0037497185231873515,0.01,5,200,balanced,"{'model__learning_rate': 0.01, 'model__max_depth': 5, 'model__n_estimators': 200, 'model__scale_pos_weight': 'balanced'}",0.5403693210750956,0.5464206283013623,0.5418832823649338,0.5170917894541748,0.5275287276434065,0.5346587497677946,0.01079427248772101,19
0.4972329616546631,0.00896270383336405,0.027812480926513672,0.007282504210355278,0.01,5,500,1.0,"{'model__learning_rate': 0.01, 'model__max_depth': 5, 'model__n_estimators': 500, 'model__scale_pos_weight': 1.0}",0.5236346045236971,0.5422423779075155,0.538493883792049,0.4989632564173848,0.5214843388008525,0.5249636922882998,0.01530695331743067,29
0.509738826751709,0.019624007668656837,0.02992568016052246,0.007072416656088602,0.01,5,500,balanced,"{'model__learning_rate': 0.01, 'model__max_depth': 5, 'model__n_estimators': 500, 'model__scale_pos_weight': 'balanced'}",0.5326373265190864,0.5363358354184042,0.54355828931517,0.5095565749235474,0.5286338152163841,0.5301443682785184,0.011407202895465098,24
0.4516435146331787,0.03959251596030114,0.026448774337768554,0.006198241837789316,0.01,10,100,1.0,"{'model__learning_rate': 0.01, 'model__max_depth': 10, 'model__n_estimators': 100, 'model__scale_pos_weight': 1.0}",0.5339462452203056,0.5398619219720138,0.5133571958113243,0.5035921137985357,0.535673246223705,0.5252861446051769,0.014200516191401138,28
0.48559255599975587,0.04762939306944637,0.026099252700805663,0.007723495437556628,0.01,10,100,balanced,"{'model__learning_rate': 0.01, 'model__max_depth': 10, 'model__n_estimators': 100, 'model__scale_pos_weight': 'balanced'}",0.5171201011026858,0.5287542859790566,0.496772773607636,0.5085974423130386,0.5287230099156704,0.5159935225836174,0.012249777988987732,35
0.7821491718292236,0.02714503151716173,0.03322901725769043,0.01078875910631598,0.01,10,200,1.0,"{'model__learning_rate': 0.01, 'model__max_depth': 10, 'model__n_estimators': 200, 'model__scale_pos_weight': 1.0}",0.5240153598311252,0.5392572514132148,0.5146522565100548,0.4999374478732277,0.519555648225373,0.5194835927705991,0.01278227891422818,33
0.8340531826019287,0.05067948118077157,0.038132238388061526,0.004762032993712388,0.01,10,200,balanced,"{'model__learning_rate': 0.01, 'model__max_depth': 10, 'model__n_estimators': 200, 'model__scale_pos_weight': 'balanced'}",0.5167810089899916,0.535079001019368,0.5029747011398388,0.5011641645815957,0.5157978871281623,0.5143593525717913,0.012173421109881247,37
1.2986885070800782,0.04291325717767846,0.05692601203918457,0.00820176712546048,0.01,10,500,1.0,"{'model__learning_rate': 0.01, 'model__max_depth': 10, 'model__n_estimators': 500, 'model__scale_pos_weight': 1.0}",0.5183063448416335,0.5386572143452877,0.5154619590399406,0.49343434343434345,0.51250579186359,0.515673130704959,0.014421110952704378,36
1.2606923580169678,0.17183101556326325,0.044347381591796874,0.005250583306620068,0.01,10,500,balanced,"{'model__learning_rate': 0.01, 'model__max_depth': 10, 'model__n_estimators': 500, 'model__scale_pos_weight': 'balanced'}",0.512924848855188,0.5251077286627746,0.5034032990455009,0.48286766750069504,0.5142503011769066,0.507710769048213,0.01420098802795749,46
0.044271326065063475,0.011319813891665632,0.0077365398406982425,0.00292078478876711,0.1,2,100,1.0,"{'model__learning_rate': 0.1, 'model__max_depth': 2, 'model__n_estimators': 100, 'model__scale_pos_weight': 1.0}",0.5514158542343693,0.537908905569456,0.5519680752478917,0.5294110833101658,0.5260390603280511,0.5393485957379868,0.010796671566572892,7
0.03678498268127441,0.00382863073991977,0.006655693054199219,0.0008150667664742657,0.1,2,100,balanced,"{'model__learning_rate': 0.1, 'model__max_depth': 2, 'model__n_estimators': 100, 'model__scale_pos_weight': 'balanced'}",0.5520292290457277,0.5366555462885738,0.5573718839773886,0.5282005838198498,0.5250185339634881,0.5398551554190055,0.012815894210070827,6
0.06075477600097656,0.004193130318248922,0.007714271545410156,0.0019197486670395878,0.1,2,200,1.0,"{'model__learning_rate': 0.1, 'model__max_depth': 2, 'model__n_estimators': 200, 'model__scale_pos_weight': 1.0}",0.533027340314233,0.5363091928458901,0.5426211657863034,0.524397646186637,0.529029978685942,0.5330770647638011,0.006216915655642501,21
0.07097234725952148,0.0041555818317863735,0.00833749771118164,0.0015725967014638647,0.1,2,200,balanced,"{'model__learning_rate': 0.1, 'model__max_depth': 2, 'model__n_estimators': 200, 'model__scale_pos_weight': 'balanced'}",0.5371184345748965,0.5363300435548143,0.553442683717913,0.5286546659253082,0.5280106106940969,0.5367112876934058,0.009174548088769295,14
0.1528486728668213,0.0032341734751238915,0.011423921585083008,0.0026746678138034967,0.1,2,500,1.0,"{'model__learning_rate': 0.1, 'model__max_depth': 2, 'model__n_estimators': 500, 'model__scale_pos_weight': 1.0}",0.5234737382995861,0.5408036789917524,0.5303088221666203,0.5182675377629506,0.5292987211565193,0.5284304996754857,0.00755291663513598,27
0.15362396240234374,0.0037486078235300963,0.012394142150878907,0.0014036722852390302,0.1,2,500,balanced,"{'model__learning_rate': 0.1, 'model__max_depth': 2, 'model__n_estimators': 500, 'model__scale_pos_weight': 'balanced'}",0.531857298928793,0.533871976647206,0.5417211101844129,0.5206248262440922,0.5246246872393661,0.5305399798487741,0.007364185840474673,23
0.0523681640625,0.0018615534253320052,0.007411479949951172,0.0014309437019312332,0.1,3,100,1.0,"{'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__n_estimators': 100, 'model__scale_pos_weight': 1.0}",0.536660139432825,0.5315760819201186,0.5523179038087295,0.522386711148179,0.5282677694374942,0.5342417211494693,0.010158071866382547,20
0.050023889541625975,0.0026166001626879132,0.009479618072509766,0.0036870814924731803,0.1,3,100,balanced,"{'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__n_estimators': 100, 'model__scale_pos_weight': 'balanced'}",0.5408692794119009,0.5371594384209063,0.5520920211287184,0.5220774256324715,0.521383560374386,0.5347163449936766,0.011689712202808395,18
0.08542346954345703,0.005577812110230862,0.007176589965820312,0.0013163440910744825,0.1,3,200,1.0,"{'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__n_estimators': 200, 'model__scale_pos_weight': 1.0}",0.5148239961484691,0.5338453340746918,0.5406241312204615,0.5220461495690853,0.5313988508942638,0.5285476923813943,0.00908454054582503,26
0.0855255126953125,0.002314177836121466,0.008667469024658203,0.001738934413865578,0.1,3,200,balanced,"{'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__n_estimators': 200, 'model__scale_pos_weight': 'balanced'}",0.5210294975418716,0.5392213418589565,0.546378926883514,0.5170002780094523,0.5246802891298304,0.5296620666847249,0.011229366917439256,25
0.18408846855163574,0.003099757468186738,0.014005470275878906,0.0012131658836216008,0.1,3,500,1.0,"{'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__n_estimators': 500, 'model__scale_pos_weight': 1.0}",0.5091508577988871,0.5279955518487629,0.5284728014085812,0.507879251227875,0.5295442961727366,0.5206085516913685,0.009895206556712447,31
0.1896066665649414,0.006288721421436225,0.01396322250366211,0.0025798351930398132,0.1,3,500,balanced,"{'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__n_estimators': 500, 'model__scale_pos_weight': 'balanced'}",0.5124387782499606,0.5313386155129275,0.5274719673802242,0.5102747660087109,0.5210059308683161,0.5205060116040279,0.008196077196006683,32
0.06941781044006348,0.002648610628694169,0.00968618392944336,0.0013878519389392198,0.1,5,100,1.0,"{'model__learning_rate': 0.1, 'model__max_depth': 5, 'model__n_estimators': 100, 'model__scale_pos_weight': 1.0}",0.5221532464887185,0.5400854879065888,0.5300933648410713,0.4975616254285979,0.5340434158094709,0.5247874280948894,0.014805675606924766,30
0.07212648391723633,0.0019344362051731425,0.009523344039916993,0.0006337639135822255,0.1,5,100,balanced,"{'model__learning_rate': 0.1, 'model__max_depth': 5, 'model__n_estimators': 100, 'model__scale_pos_weight': 'balanced'}",0.5216370857984057,0.5273931980353999,0.5239296636085627,0.5029329997219906,0.5186057825966084,0.5188997459521933,0.008484753726389058,34
0.16619257926940917,0.018065560436012373,0.018516683578491212,0.004370163865762499,0.1,5,200,1.0,"{'model__learning_rate': 0.1, 'model__max_depth': 5, 'model__n_estimators': 200, 'model__scale_pos_weight': 1.0}",0.5031201103611735,0.5252420998980631,0.5130316930775647,0.5015916041145398,0.5144889259568158,0.5114948866816313,0.008585147643684704,39
0.16394686698913574,0.011515956436322847,0.010913467407226563,0.002176900096721623,0.1,5,200,balanced,"{'model__learning_rate': 0.1, 'model__max_depth': 5, 'model__n_estimators': 200, 'model__scale_pos_weight': 'balanced'}",0.503252043811164,0.522377444166435,0.5216592530812715,0.4943888425539802,0.5251413214715968,0.5133637810168894,0.012256157295788358,38
0.29393582344055175,0.006051562395041484,0.02074089050292969,0.004647339107828468,0.1,5,500,1.0,"{'model__learning_rate': 0.1, 'model__max_depth': 5, 'model__n_estimators': 500, 'model__scale_pos_weight': 1.0}",0.5016017183753205,0.515905615790937,0.51169261421555,0.4914813270317857,0.5206931702344546,0.5082748891296095,0.010494545970086323,43
0.314637279510498,0.015763938327948507,0.018683624267578126,0.004876030927408543,0.1,5,500,balanced,"{'model__learning_rate': 0.1, 'model__max_depth': 5, 'model__n_estimators': 500, 'model__scale_pos_weight': 'balanced'}",0.4995579072114361,0.5185941988694283,0.5159577425632471,0.4823973681771847,0.524388379204893,0.5081791192052377,0.015301927707372107,44
0.19137849807739257,0.011728811704582875,0.017297077178955077,0.0024200828937782277,0.1,10,100,1.0,"{'model__learning_rate': 0.1, 'model__max_depth': 10, 'model__n_estimators': 100, 'model__scale_pos_weight': 1.0}",0.5049347739540223,0.5313640997127236,0.5150843295338707,0.47826429431934026,0.5273121119451394,0.5113919218930192,0.019000571994075347,40
0.20004191398620605,0.018471083325130318,0.014320898056030273,0.000836468476849783,0.1,10,100,balanced,"{'model__learning_rate': 0.1, 'model__max_depth': 10, 'model__n_estimators': 100, 'model__scale_pos_weight': 'balanced'}",0.5052958549750484,0.5123227689741451,0.5218306922435363,0.48530488369937913,0.5155986470206654,0.5080705693825548,0.012570358945629356,45
0.2862062454223633,0.015270762590113753,0.018251562118530275,0.0014020314010223264,0.1,10,200,1.0,"{'model__learning_rate': 0.1, 'model__max_depth': 10, 'model__n_estimators': 200, 'model__scale_pos_weight': 1.0}",0.5041686340953069,0.515925308127143,0.5124015383189695,0.4797076267259754,0.5226809378185525,0.5069768090171894,0.01488366309045985,48
0.32341866493225097,0.0069814230773318385,0.02050461769104004,0.0019448036162291878,0.1,10,200,balanced,"{'model__learning_rate': 0.1, 'model__max_depth': 10, 'model__n_estimators': 200, 'model__scale_pos_weight': 'balanced'}",0.5119897415956078,0.5113844870725605,0.5130687610045408,0.48501760726531373,0.5168172551200074,0.507655570411606,0.011475245825872811,47
0.6194813251495361,0.009555409860851537,0.03795228004455566,0.0038305309962879384,0.1,10,500,1.0,"{'model__learning_rate': 0.1, 'model__max_depth': 10, 'model__n_estimators': 500, 'model__scale_pos_weight': 1.0}",0.5097376144580544,0.5153345380409601,0.5129436567509962,0.4875683439903623,0.5245181169493096,0.5100204540379366,0.012256786500555224,41
0.633505916595459,0.035047502025151014,0.03329482078552246,0.0051744312207032735,0.1,10,500,balanced,"{'model__learning_rate': 0.1, 'model__max_depth': 10, 'model__n_estimators': 500, 'model__scale_pos_weight': 'balanced'}",0.509679748909813,0.5122810675562969,0.5135645445278472,0.48746640719117784,0.5217125382262997,0.5089408612822869,0.011466030613143333,42
