mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__class_weight,param_model__max_features,param_model__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
2.1241308212280274,0.04135686298647089,0.15595669746398927,0.022800926054266896,,1.0,50,"{'model__class_weight': None, 'model__max_features': 1, 'model__n_estimators': 50}",0.526373766302432,0.5271554458935497,0.5310519200382707,0.5300383713181935,0.5279377439865509,0.5285114495077995,0.0017619905814010212,22
3.4815786361694334,0.26220653750685174,0.26634750366210935,0.02425758925280438,,1.0,100,"{'model__class_weight': None, 'model__max_features': 1, 'model__n_estimators': 100}",0.5322798290447657,0.5303173686993303,0.534917837840316,0.5296046419402862,0.5311520317790196,0.5316543418607436,0.0018591784552605469,15
20.716902780532838,0.1871283974071967,1.3028268814086914,0.04158987316623403,,1.0,500,"{'model__class_weight': None, 'model__max_features': 1, 'model__n_estimators': 500}",0.5360749030666196,0.5340758283397956,0.5343238238788058,0.5264548030095414,0.5313495662177229,0.5324557849024971,0.0033599889910459566,12
45.28120174407959,2.0125761083895126,3.8961988925933837,1.2332536627671347,,1.0,1000,"{'model__class_weight': None, 'model__max_features': 1, 'model__n_estimators': 1000}",0.5364201180824815,0.5347087151921044,0.5347378042211095,0.527602230794636,0.5318840244937414,0.5330705785568146,0.0030981699720411173,9
5.650951290130616,0.3016484489622381,0.15609545707702638,0.05078960581353539,,5.0,50,"{'model__class_weight': None, 'model__max_features': 5, 'model__n_estimators': 50}",0.535449109975326,0.5324378745153331,0.5315646896412606,0.5167083453605548,0.5335210784807277,0.5299362195946404,0.006739881636503225,17
15.395618867874145,1.307103664786818,0.3425571918487549,0.09565259369849674,,5.0,100,"{'model__class_weight': None, 'model__max_features': 5, 'model__n_estimators': 100}",0.5378888350370109,0.5338401039830807,0.5396536830276258,0.5211014037156046,0.534484637454434,0.5333937326435513,0.0065097403249400896,8
56.95433554649353,0.7671444782450745,1.0950565814971924,0.030577872166065688,,5.0,500,"{'model__class_weight': None, 'model__max_features': 5, 'model__n_estimators': 500}",0.5379439548819175,0.5321777846316531,0.5397620382274324,0.5236198465817329,0.5376791762112992,0.534236560106807,0.005883544045106192,3
101.52118258476257,1.1073752561632155,2.235069990158081,0.1400919978471059,,5.0,1000,"{'model__class_weight': None, 'model__max_features': 5, 'model__n_estimators': 1000}",0.5362165579837856,0.532818690518153,0.539439705753476,0.5240708563657931,0.5379047472273324,0.5340901115697079,0.005471624325826485,4
5.9698638916015625,0.16645734914960483,0.1295910358428955,0.0052673829218574985,,1.0,50,"{'model__class_weight': None, 'model__max_features': 1.0, 'model__n_estimators': 50}",0.5314379626365878,0.5307220215015862,0.533442434999664,0.5176020333042798,0.5307533481227749,0.5287915601129785,0.005681811103854848,20
11.309697437286378,0.09682084074647267,0.23545231819152831,0.024233591565623786,,1.0,100,"{'model__class_weight': None, 'model__max_features': 1.0, 'model__n_estimators': 100}",0.5340849488896722,0.5330986958054282,0.540438045952832,0.5230417905463131,0.534273393305747,0.5329873748999985,0.005608886727694201,11
59.649855852127075,1.2529708602318024,1.0648459911346435,0.08916550507826118,,1.0,500,"{'model__class_weight': None, 'model__max_features': 1.0, 'model__n_estimators': 500}",0.53793827106098,0.5345678093056044,0.5400459746969007,0.5232674497276837,0.5376195764431387,0.5346878162468616,0.005971762041828797,1
139.07306389808656,9.574047906818622,5.818303632736206,5.347045046575209,,1.0,1000,"{'model__class_weight': None, 'model__max_features': 1.0, 'model__n_estimators': 1000}",0.5371361032781107,0.5333028286922806,0.539156783185389,0.5245794381152508,0.537414107124059,0.5343178520790179,0.005230899891656391,2
2.108249378204346,0.23236003820228518,0.16308145523071288,0.027080331002660805,balanced,1.0,50,"{'model__class_weight': 'balanced', 'model__max_features': 1, 'model__n_estimators': 50}",0.5291223123017271,0.5262499118787451,0.5280995273808916,0.5281225385339832,0.5264275599202491,0.5276043700031192,0.0010988418502105562,24
3.75305290222168,0.4136084223928135,0.2608837127685547,0.05000913425231125,balanced,1.0,100,"{'model__class_weight': 'balanced', 'model__max_features': 1, 'model__n_estimators': 100}",0.5322276172012691,0.5327996563271061,0.5264448844090709,0.526914276666003,0.5311995528959403,0.529917197499878,0.002696869859083405,18
24.001020765304567,4.976817520820622,1.129094123840332,0.11874380492405709,balanced,1.0,500,"{'model__class_weight': 'balanced', 'model__max_features': 1, 'model__n_estimators': 500}",0.5352228586535072,0.5356665491716601,0.5311174709667135,0.5273807153841283,0.5322302938568333,0.5323235776065685,0.0030158438788784143,13
55.19179029464722,9.240946564473195,3.3227101802825927,0.19666080429433305,balanced,1.0,1000,"{'model__class_weight': 'balanced', 'model__max_features': 1, 'model__n_estimators': 1000}",0.5346568558336271,0.535123545999295,0.532339883371365,0.5266630054540841,0.5315682603374299,0.5320703101991602,0.0030191434393007396,14
