mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__class_weight,param_model__max_features,param_model__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.28287835121154786,0.007731305997994462,0.019155359268188475,0.0013696561714513552,,1.0,50,"{'model__class_weight': None, 'model__max_features': 1, 'model__n_estimators': 50}",0.5446626330290097,0.5318825850421475,0.5628624379745322,0.5797542894721109,0.5740756312615621,0.5586475153558725,0.017962331001678766,24
0.5843882083892822,0.018810419213049986,0.03249683380126953,0.00240509351865787,,1.0,100,"{'model__class_weight': None, 'model__max_features': 1, 'model__n_estimators': 100}",0.557221231820119,0.5522508519160638,0.5751285347043702,0.5843546362168948,0.5829994834586647,0.5703909476232225,0.01325827283627496,23
3.0664737701416014,0.04423619238544033,0.17327733039855958,0.017374865351233122,,1.0,500,"{'model__class_weight': None, 'model__max_features': 1, 'model__n_estimators': 500}",0.5568910977857009,0.5622182698630956,0.5866129610808872,0.5797258922699826,0.5859966244624366,0.5742889690924206,0.012384650276237696,20
6.536495065689087,0.0694493402239969,0.6142892360687255,0.3812915233882194,,1.0,1000,"{'model__class_weight': None, 'model__max_features': 1, 'model__n_estimators': 1000}",0.5569841355590369,0.5627892030848329,0.5853201410892569,0.5807870508758295,0.5888060687600606,0.5749373198738035,0.012682729149647876,19
0.9769834041595459,0.027715065538113263,0.018193531036376952,0.0009537549270893492,,5.0,50,"{'model__class_weight': None, 'model__max_features': 5, 'model__n_estimators': 50}",0.5810404024033757,0.564466132599988,0.5580438811502362,0.5908650684522031,0.5919999159118756,0.5772830801035357,0.013781103397414788,14
1.9550572872161864,0.09818433104667866,0.031645011901855466,0.0009231563121818317,,5.0,100,"{'model__class_weight': None, 'model__max_features': 5, 'model__n_estimators': 100}",0.5840431215073318,0.5729434447300772,0.5725877324086805,0.5871704429963531,0.5903181534247892,0.5814125790134463,0.0073346596398352745,6
10.297716760635376,0.1612423616011876,0.16885204315185548,0.018288465419122647,,5.0,500,"{'model__class_weight': None, 'model__max_features': 5, 'model__n_estimators': 500}",0.5737489420704807,0.5727506426735218,0.5811367848388831,0.5833771746278472,0.5937702712442638,0.5809567630909994,0.00760749482025674,8
19.662397384643555,0.47836623412759205,0.29607582092285156,0.02225667801932317,,5.0,1000,"{'model__class_weight': None, 'model__max_features': 5, 'model__n_estimators': 1000}",0.5723803864368934,0.5740509356130806,0.5770774795241226,0.5827494470018533,0.5965496840689042,0.5805615865289708,0.008739171680561576,9
1.109051275253296,0.013790911008720807,0.016663074493408203,0.0010170752934560783,,1.0,50,"{'model__class_weight': None, 'model__max_features': 1.0, 'model__n_estimators': 50}",0.555854176795779,0.577150714413822,0.5832262210796916,0.5880238536497877,0.5878690868029696,0.57842481054841,0.011961992764418686,11
2.1757813453674317,0.03804865529957853,0.03312501907348633,0.0039616838232712556,,1.0,100,"{'model__class_weight': None, 'model__max_features': 1.0, 'model__n_estimators': 100}",0.5621222216219784,0.5751210617564417,0.5899249716027978,0.5720167991869433,0.5889021694736085,0.577617444728354,0.010550083676261982,13
12.222840738296508,0.2674451904735381,0.14560356140136718,0.018737849319202228,,1.0,500,"{'model__class_weight': None, 'model__max_features': 1.0, 'model__n_estimators': 500}",0.5713149538712717,0.5682026065642374,0.5754005500089675,0.5821516111675733,0.5927206712634842,0.5779580785751068,0.008733397401231554,12
24.19156789779663,0.14290676260271096,0.30188870429992676,0.027512659112379538,,1.0,1000,"{'model__class_weight': None, 'model__max_features': 1.0, 'model__n_estimators': 1000}",0.570384576137912,0.573601064147785,0.5754319363902671,0.5807541699049441,0.5928633207601566,0.578607013468213,0.007881645730003816,10
0.3677535533905029,0.04059858182684698,0.02287425994873047,0.0027071478657751486,balanced,1.0,50,"{'model__class_weight': 'balanced', 'model__max_features': 1, 'model__n_estimators': 50}",0.5479444654529739,0.5745351826388474,0.5809320260656423,0.5670995994499911,0.5864681185882805,0.5713958784391471,0.013389492520080292,22
0.6785099029541015,0.0250832037663264,0.036632633209228514,0.0012224113128069347,balanced,1.0,100,"{'model__class_weight': 'balanced', 'model__max_features': 1, 'model__n_estimators': 100}",0.5519435890971734,0.564765050517128,0.5826253960662402,0.5854322353081843,0.5903466833241237,0.5750225908625699,0.014414219442237287,18
3.914595031738281,0.4327160611006334,0.22005295753479004,0.026236032585111896,balanced,1.0,500,"{'model__class_weight': 'balanced', 'model__max_features': 1, 'model__n_estimators': 500}",0.5514768996212461,0.5655332695641777,0.5819348956776469,0.5916751360076523,0.5922251519592533,0.5765690705659953,0.015833534812675323,17
7.204595470428467,0.2345192340222543,0.37970657348632814,0.0453556970996547,balanced,1.0,1000,"{'model__class_weight': 'balanced', 'model__max_features': 1, 'model__n_estimators': 1000}",0.5506215523502542,0.5644840676750165,0.5831679320858493,0.594374364799426,0.5925960406506019,0.5770487915122295,0.016944660407869055,16
0.8019511222839355,0.008795048837531393,0.018860530853271485,0.0017589238361115113,balanced,5.0,50,"{'model__class_weight': 'balanced', 'model__max_features': 5, 'model__n_estimators': 50}",0.5717081134940787,0.5592604770729956,0.5664868177198541,0.5939215041549589,0.5699853446411839,0.5722724514166143,0.011636286802521977,21
