mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__class_weight,param_model__kernel,param_model__gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.23827476501464845,0.023260940434331856,0.04226460456848145,0.003859121621027678,1.0,,linear,,"{'model__C': 1.0, 'model__class_weight': None, 'model__kernel': 'linear'}",0.5637105157936826,0.5450539784086365,0.5843289350926295,0.5210022657603626,0.5220153897624624,0.5472222169635547,0.024398130115632802,11
1.6579834461212157,0.04974122693496617,0.11390914916992187,0.0037033930662859296,1.0,balanced,linear,,"{'model__C': 1.0, 'model__class_weight': 'balanced', 'model__kernel': 'linear'}",0.5983313341330134,0.6391949886711983,0.6697454351592698,0.6536345461815274,0.629727668116427,0.6381267944522871,0.024064886569319023,4
0.5721549034118653,0.04074548879038884,0.04669275283813477,0.003416655045327448,10.0,,linear,,"{'model__C': 10.0, 'model__class_weight': None, 'model__kernel': 'linear'}",0.5272051179528189,0.5642169798747169,0.5824150339864054,0.5502972144475542,0.5867193041150887,0.5621707300753168,0.02181845948244705,8
4.024227476119995,0.590475258036833,0.1226163387298584,0.006993243303966158,10.0,balanced,linear,,"{'model__C': 10.0, 'model__class_weight': 'balanced', 'model__kernel': 'linear'}",0.5978088764494203,0.639968012794882,0.6695801679328268,0.6536585365853659,0.6298748745399798,0.6381780936604949,0.024197335961882643,3
1929.0060256958009,86.90731426113689,0.04555072784423828,0.011177281119420013,100.0,,linear,,"{'model__C': 100.0, 'model__class_weight': None, 'model__kernel': 'linear'}",0.5873357323737172,0.6164094362255098,0.590912968146075,0.6128961748633881,0.6208444295751088,0.6056797482367597,0.013796603132056176,7
12.903261613845824,1.9128381335532665,0.11760568618774414,0.0031404107888129765,100.0,balanced,linear,,"{'model__C': 100.0, 'model__class_weight': 'balanced', 'model__kernel': 'linear'}",0.5977875516460083,0.6402745568439292,0.6696601359456217,0.6535652405704384,0.6301639344262294,0.6382902838864453,0.02419850463798277,2
1.4697447776794434,0.038069008351056165,0.13802900314331054,0.010038944649477886,1.0,,rbf,scale,"{'model__C': 1.0, 'model__class_weight': None, 'model__gamma': 'scale', 'model__kernel': 'rbf'}",0.5211222177795549,0.5498787151805944,0.5327868852459017,0.5493909103025456,0.5480066912010706,0.5402370839419335,0.011471738804207448,12
1.3059800624847413,0.03019518042198938,0.2592191696166992,0.01123513438215298,1.0,balanced,rbf,scale,"{'model__C': 1.0, 'model__class_weight': 'balanced', 'model__gamma': 'scale', 'model__kernel': 'rbf'}",0.595969612155138,0.634191656670665,0.6483646541383447,0.681972544315607,0.6360628972900635,0.6393122729139635,0.027630453330354084,1
6.173053646087647,1.333863032873333,0.11710782051086426,0.009968859658019765,10.0,,rbf,scale,"{'model__C': 10.0, 'model__class_weight': None, 'model__gamma': 'scale', 'model__kernel': 'rbf'}",0.5327815540450487,0.563761162201786,0.5400239904038384,0.5575156604025057,0.5565071930411509,0.550117912018866,0.011697217019870835,10
1.4750987529754638,0.05052748582929961,0.25075230598449705,0.011530806026611438,10.0,balanced,rbf,scale,"{'model__C': 10.0, 'model__class_weight': 'balanced', 'model__gamma': 'scale', 'model__kernel': 'rbf'}",0.5947114487538319,0.6345755031320806,0.6496014927362389,0.6641610022657604,0.6380943459350954,0.6362287585646015,0.023190260632824908,5
16.681513690948485,1.085147422369305,0.10858144760131835,0.00816589807445269,100.0,,rbf,scale,"{'model__C': 100.0, 'model__class_weight': None, 'model__gamma': 'scale', 'model__kernel': 'rbf'}",0.5306330801012928,0.5738824470211916,0.556673330667733,0.5759989337598295,0.5709762462361994,0.5616328075572492,0.016907504894416333,9
2.909314775466919,0.07085601057759763,0.24562740325927734,0.010064641288520837,100.0,balanced,rbf,scale,"{'model__C': 100.0, 'model__class_weight': 'balanced', 'model__gamma': 'scale', 'model__kernel': 'rbf'}",0.5855631080900973,0.6245768359322936,0.6262428361988538,0.6447127815540451,0.6180662428905987,0.6198323609331776,0.019288029602754473,6
