mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__learning_rate,param_model__max_depth,param_model__n_estimators,param_model__scale_pos_weight,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.09133739471435547,0.004326060442563739,0.008307790756225586,0.0016431984939225394,0.1,3,200,balanced,"{'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__n_estimators': 200, 'model__scale_pos_weight': 'balanced'}",0.5684459549513527,0.5936385445821671,0.6130374516859922,0.6197001199520192,0.5901385078621613,0.5969921158067385,0.01814501549813588,12
0.19036002159118653,0.007727607052118228,0.013281631469726562,0.0008326479801656987,0.1,3,500,1.0,"{'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__n_estimators': 500, 'model__scale_pos_weight': 1.0}",0.5752632280421165,0.5938291350126615,0.6196321471411436,0.6227802212448353,0.5964777517564404,0.6015964966394395,0.017629573834974016,7
0.18178400993347169,0.00605832931806082,0.012376689910888672,0.001635964779300692,0.1,3,500,balanced,"{'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__n_estimators': 500, 'model__scale_pos_weight': 'balanced'}",0.5649286951885912,0.5914567506330801,0.603723843795815,0.6100839664134345,0.5876293074606891,0.591564512698322,0.015593484062141692,20
0.07779517173767089,0.0035443880331075617,0.008525800704956055,0.0010353545396327558,0.1,5,100,1.0,"{'model__learning_rate': 0.1, 'model__max_depth': 5, 'model__n_estimators': 100, 'model__scale_pos_weight': 1.0}",0.5801959216313475,0.5848247367719579,0.6087431693989069,0.630806344129015,0.6090826363332218,0.6027305616528897,0.018402056579990063,4
0.07888965606689453,0.0036685012917584917,0.009120893478393555,0.0013336291608695295,0.1,5,100,balanced,"{'model__learning_rate': 0.1, 'model__max_depth': 5, 'model__n_estimators': 100, 'model__scale_pos_weight': 'balanced'}",0.5498787151805944,0.5785525789684127,0.5909476209516193,0.606538717846195,0.5963104717296756,0.5844456209352995,0.019497458997404772,28
0.13637180328369142,0.010803091263620277,0.011493110656738281,0.0022045652543453862,0.1,5,200,1.0,"{'model__learning_rate': 0.1, 'model__max_depth': 5, 'model__n_estimators': 200, 'model__scale_pos_weight': 1.0}",0.5761562041849926,0.5892389710782354,0.5916006930561108,0.6191949886711983,0.5970237537638006,0.5946429221508677,0.014061926722878884,16
0.13858351707458497,0.006542253451688259,0.010313034057617188,0.0016808684801313716,0.1,5,200,balanced,"{'model__learning_rate': 0.1, 'model__max_depth': 5, 'model__n_estimators': 200, 'model__scale_pos_weight': 'balanced'}",0.5466213514594163,0.577608956417433,0.581063574570172,0.5912861522057844,0.5850652392104383,0.5763290547726487,0.015534716889830307,37
0.3208038330078125,0.005055807849455613,0.019139671325683595,0.0014472105758058617,0.1,5,500,1.0,"{'model__learning_rate': 0.1, 'model__max_depth': 5, 'model__n_estimators': 500, 'model__scale_pos_weight': 1.0}",0.5564947354391576,0.5824763427962149,0.5728775156604025,0.6125416500066639,0.5895215791234527,0.5827823646051783,0.018548699194644386,32
0.35706405639648436,0.01782934613659761,0.02036628723144531,0.0030561851245718046,0.1,5,500,balanced,"{'model__learning_rate': 0.1, 'model__max_depth': 5, 'model__n_estimators': 500, 'model__scale_pos_weight': 'balanced'}",0.5506783953085432,0.5680501132880181,0.5668745834999334,0.5917046514727442,0.5718728671796587,0.5698361221497794,0.013125242410091722,44
0.20873064994812013,0.00725314554989417,0.013928508758544922,0.0015535528970586506,0.1,10,100,1.0,"{'model__learning_rate': 0.1, 'model__max_depth': 10, 'model__n_estimators': 100, 'model__scale_pos_weight': 1.0}",0.5615993602558976,0.57526056244169,0.5887111821937892,0.6201865920298548,0.5892030779524925,0.5869921549747448,0.019453216563818692,24
0.2645437240600586,0.005880704648860597,0.013977622985839844,0.0017350576681553235,0.1,10,100,balanced,"{'model__learning_rate': 0.1, 'model__max_depth': 10, 'model__n_estimators': 100, 'model__scale_pos_weight': 'balanced'}",0.5465520458483273,0.5695721711315475,0.5627508996401439,0.5953991736638677,0.5856594178655069,0.5719867416298786,0.01716472386402588,42
0.37593746185302734,0.00677782337867445,0.023398208618164062,0.002262410680154956,0.1,10,200,1.0,"{'model__learning_rate': 0.1, 'model__max_depth': 10, 'model__n_estimators': 200, 'model__scale_pos_weight': 1.0}",0.5602292416366786,0.5744848727175796,0.5806477409036386,0.6119925363188058,0.5759411174305789,0.5806591018014563,0.01708533824879934,34
0.4775855541229248,0.020398620121909967,0.020982646942138673,0.0005452272626769553,0.1,10,200,balanced,"{'model__learning_rate': 0.1, 'model__max_depth': 10, 'model__n_estimators': 200, 'model__scale_pos_weight': 'balanced'}",0.553858456617353,0.5595175263228043,0.553975743036119,0.5952578968412635,0.5816206088992975,0.5688460463433674,0.016694611988528087,45
0.7666463375091552,0.046638805198966904,0.039781713485717775,0.0041579452084670775,0.1,10,500,1.0,"{'model__learning_rate': 0.1, 'model__max_depth': 10, 'model__n_estimators': 500, 'model__scale_pos_weight': 1.0}",0.5626842596294815,0.5566973210715714,0.5742849526855924,0.6015833666533387,0.5704195383071261,0.5731338876694221,0.015475276703742977,41
0.85374755859375,0.019779063349699862,0.03405942916870117,0.0027500935531585232,0.1,10,500,balanced,"{'model__learning_rate': 0.1, 'model__max_depth': 10, 'model__n_estimators': 500, 'model__scale_pos_weight': 'balanced'}",0.5536825269892043,0.5483513261362121,0.5616713314674131,0.5889111022257763,0.5778735362997658,0.5660979646236743,0.015151136498041373,48
