mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__class_weight,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.023444986343383788,0.005539046318461399,0.006001186370849609,0.002109241290479888,0.1,,"{'model__C': 0.1, 'model__class_weight': None}",0.5745563030104068,0.567207180388862,0.5462365105202869,0.569416155376546,0.5641289981496167,0.5643090294891436,0.009655433509167722,1
0.02927875518798828,0.005826078607678878,0.007489490509033203,0.0010749273374420297,0.1,balanced,"{'model__C': 0.1, 'model__class_weight': 'balanced'}",0.5740208666024931,0.5667852300695708,0.5464753444541833,0.5696815392962978,0.5642819214305921,0.5642489803706274,0.009458733935876833,4
0.030851268768310548,0.004469680498716022,0.009720945358276367,0.0025216437678723734,1.0,,"{'model__C': 1.0, 'model__class_weight': None}",0.5745487681832766,0.5671926903366885,0.5462118155552773,0.5694093149871772,0.5639215836312961,0.5642568345387431,0.009662570108060178,2
0.0318150520324707,0.004151219000328647,0.009391975402832032,0.002195881095471058,1.0,balanced,"{'model__C': 1.0, 'model__class_weight': 'balanced'}",0.5739994213252764,0.5667862733533273,0.5464733734945346,0.5696806117858749,0.5641705042410414,0.5642220368400108,0.0094550124576159,5
0.029806232452392577,0.005550643731320773,0.0073395252227783205,0.0012183225822021007,10.0,,"{'model__C': 10.0, 'model__class_weight': None}",0.5745474930586855,0.5671936177000276,0.5462085692687972,0.5694087352931628,0.5639004827691751,0.5642517796179696,0.009663655287423547,3
0.02782716751098633,0.0017409549062322588,0.006319379806518555,0.001524344839886948,10.0,balanced,"{'model__C': 10.0, 'model__class_weight': 'balanced'}",0.5739982621211025,0.5667844186266491,0.5464733734945347,0.5696773654993948,0.5641621566472353,0.5642191152777832,0.009454306801240929,6
