mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__class_weight,param_model__max_features,param_model__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1.158019781112671,0.015441803785562097,0.08429045677185058,0.005015023155003144,,1.0,50,"{'model__class_weight': None, 'model__max_features': 1, 'model__n_estimators': 50}",0.5497327570697544,0.5423883871853225,0.5352904382950503,0.5398966869327695,0.5427746358362202,0.5420165810638233,0.0046901429969082855,8
2.2570470333099366,0.03722149024640835,0.16935486793518068,0.005659830729193949,,1.0,100,"{'model__class_weight': None, 'model__max_features': 1, 'model__n_estimators': 100}",0.5476524492593149,0.5465994281877651,0.5384325537608229,0.5395209292726927,0.5421024806266261,0.5428615682214444,0.0036953048562133077,5
12.578353834152221,0.08076180822811815,0.9533624649047852,0.036797134633831545,,1.0,500,"{'model__class_weight': None, 'model__max_features': 1, 'model__n_estimators': 500}",0.5495475742029776,0.5479627682166617,0.5420214973728269,0.5364952163649939,0.545604702014089,0.5443263516343098,0.004663858984541689,2
27.561762285232543,0.14579618496464425,2.084266996383667,0.06726641735560586,,1.0,1000,"{'model__class_weight': None, 'model__max_features': 1, 'model__n_estimators': 1000}",0.5524301672221573,0.5481893926326546,0.5421585950072113,0.5365053610102444,0.5457955952530016,0.5450158222250538,0.005408212353566456,1
4.421045112609863,0.25082448353257364,0.09470806121826172,0.008108465835733252,,5.0,50,"{'model__class_weight': None, 'model__max_features': 5, 'model__n_estimators': 50}",0.5379435347010089,0.5470481561234729,0.5320613687271312,0.5396517662117228,0.5407805463963902,0.5394970744319452,0.004824795737988784,18
8.730767107009887,0.42776804689655223,0.17658696174621583,0.008341273354212277,,5.0,100,"{'model__class_weight': None, 'model__max_features': 5, 'model__n_estimators': 100}",0.5393852369320595,0.54972319363532,0.532740770111904,0.534030821171353,0.5425341787590838,0.5396828401219441,0.0061508544544310725,17
42.770547008514406,0.6433814960095853,0.9462483406066895,0.050623050309918476,,5.0,500,"{'model__class_weight': None, 'model__max_features': 5, 'model__n_estimators': 500}",0.5480173087730427,0.5500463217987881,0.5341208476517755,0.5371393143842954,0.5449415320617166,0.5428530649339236,0.0061914879908418485,6
86.30661816596985,0.4213965559876938,1.731858205795288,0.027772785400865852,,5.0,1000,"{'model__class_weight': None, 'model__max_features': 5, 'model__n_estimators': 1000}",0.5464517455760132,0.550910566470622,0.5352001799370221,0.5370814609216671,0.5441297285640748,0.5427547362938798,0.005853775233898711,7
4.998466157913208,0.07263509975857357,0.09886889457702637,0.012775765948214366,,1.0,50,"{'model__class_weight': None, 'model__max_features': 1.0, 'model__n_estimators': 50}",0.5315738816461812,0.5472448151115711,0.5332863781181741,0.5333684627906007,0.530367908603123,0.53516828925393,0.006141447094204109,24
10.413835716247558,0.4202948254512219,0.1823122024536133,0.017808824392056406,,1.0,100,"{'model__class_weight': None, 'model__max_features': 1.0, 'model__n_estimators': 100}",0.5406720115252717,0.5489544673874135,0.5345906316809734,0.5324754441615539,0.5365992714405626,0.538658365239155,0.005815141054807984,20
50.65017247200012,0.3120840708361512,0.8762485980987549,0.03029843263302196,,1.0,500,"{'model__class_weight': None, 'model__max_features': 1.0, 'model__n_estimators': 500}",0.5457162305276884,0.5502334173524519,0.532505588250298,0.5337122793104888,0.5426208430142234,0.5409576716910302,0.0068612375540381835,12
103.17411532402039,1.1934938985107102,2.00615553855896,0.23192711988376438,,1.0,1000,"{'model__class_weight': None, 'model__max_features': 1.0, 'model__n_estimators': 1000}",0.5463541405845728,0.5494827746896579,0.5330726449350975,0.5337939002277038,0.5427802008987577,0.5410967322671579,0.006610861512247584,11
1.5295252799987793,0.10977742561497544,0.11105217933654785,0.009591025529921433,balanced,1.0,50,"{'model__class_weight': 'balanced', 'model__max_features': 1, 'model__n_estimators': 50}",0.5448246286373507,0.5361442759425259,0.5311198876784878,0.5361747615138824,0.543726957162931,0.5383981021870357,0.005151549679319757,22
3.044366693496704,0.14677281868554573,0.2152167320251465,0.006781374264483118,balanced,1.0,100,"{'model__class_weight': 'balanced', 'model__max_features': 1, 'model__n_estimators': 100}",0.5499273294903396,0.5403063985288308,0.5352944961531507,0.5315122245873739,0.5465300675691345,0.5407141032657659,0.006825275289139684,15
15.71205906867981,0.5689230211725053,1.2969902515411378,0.29473244485817407,balanced,1.0,500,"{'model__class_weight': 'balanced', 'model__max_features': 1, 'model__n_estimators': 500}",0.5512579220013243,0.5461254296010669,0.5384505242752666,0.5339950540506699,0.5472576415264967,0.543417314290965,0.006277023533051419,4
31.405606317520142,0.19445384453774528,2.104781436920166,0.06721979737023448,balanced,1.0,1000,"{'model__class_weight': 'balanced', 'model__max_features': 1, 'model__n_estimators': 1000}",0.5503524096609004,0.5456875981845936,0.5389644809883551,0.5370337521042893,0.5486547620703887,0.5441386006017054,0.005266059568437072,3
4.360694217681885,0.20578944730821316,0.2205364227294922,0.18954162329317067,balanced,5.0,50,"{'model__class_weight': 'balanced', 'model__max_features': 5, 'model__n_estimators': 50}",0.5381149230381164,0.5432366348395569,0.5352806414662085,0.5289987872801221,0.5380265360731992,0.5367315045394405,0.0046434382413730775,23
8.222945022583009,0.13953076423140795,0.20985422134399415,0.02918586486224988,balanced,5.0,100,"{'model__class_weight': 'balanced', 'model__max_features': 5, 'model__n_estimators': 100}",0.5382953531677804,0.548904389767102,0.5359359855493876,0.5314939062565216,0.5422369696379463,0.5393733208757476,0.005900918940502749,19
40.82942667007446,0.07233420279089103,0.9112109661102294,0.012064216111441638,balanced,5.0,500,"{'model__class_weight': 'balanced', 'model__max_features': 5, 'model__n_estimators': 500}",0.5392896605479234,0.5503380355291443,0.534592834518228,0.53534550922641,0.5466700636735905,0.5412472206990593,0.006244889681918638,9
81.87980217933655,0.8950421247903871,1.9170966625213623,0.15132032921489252,balanced,5.0,1000,"{'model__class_weight': 'balanced', 'model__max_features': 5, 'model__n_estimators': 1000}",0.5402498293651455,0.5494699075233278,0.5337615533017053,0.5352827863340615,0.5452251183735177,0.5407978389795515,0.005916603958699019,14
4.617649793624878,0.023792673179721086,0.09209461212158203,0.002716978357525441,balanced,1.0,50,"{'model__class_weight': 'balanced', 'model__max_features': 1.0, 'model__n_estimators': 50}",0.5384993151421742,0.5479403376158973,0.5358854362313396,0.5332637120822146,0.5376307210002272,0.5386439044143706,0.0049804966259714145,21
9.311479520797729,0.29531700790705395,0.20720481872558594,0.024044428424750176,balanced,1.0,100,"{'model__class_weight': 'balanced', 'model__max_features': 1.0, 'model__n_estimators': 100}",0.5359029296335247,0.5497533909040494,0.536592315112391,0.5335328640130594,0.5427844906344635,0.5397131980594976,0.005876953210804037,16
48.62364459037781,0.5283007984762391,1.0219035148620605,0.2462553277842839,balanced,1.0,500,"{'model__class_weight': 'balanced', 'model__max_features': 1.0, 'model__n_estimators': 500}",0.541126303641014,0.550019080500702,0.5346226887599649,0.5350706762942249,0.5452776966206158,0.5412232891633043,0.005920069967049438,10
84.78639030456543,2.4580496104492875,1.3682446479797363,0.15604252648907596,balanced,1.0,1000,"{'model__class_weight': 'balanced', 'model__max_features': 1.0, 'model__n_estimators': 1000}",0.5407766876621727,0.5503140979629537,0.5343066395833623,0.5341213114069869,0.5448671573196804,0.5408771787870312,0.006225740119435867,13
