mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__class_weight,param_model__kernel,param_model__gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.5340325832366943,0.014735365685541296,0.0738074779510498,0.008653169987632723,1.0,,linear,,"{'model__C': 1.0, 'model__class_weight': None, 'model__kernel': 'linear'}",0.5361891138701405,0.53224909646928,0.5291191733852284,0.5301269576498934,0.5391275136687981,0.533362371008668,0.003766678934294441,7
1.703238582611084,0.10943211688172072,0.12253789901733399,0.022919468149884215,1.0,balanced,linear,,"{'model__C': 1.0, 'model__class_weight': 'balanced', 'model__kernel': 'linear'}",0.5420983436565472,0.5362987674914281,0.5599295709387453,0.5390024094152535,0.5575039384672412,0.5469666059938432,0.009798010200632102,3
1.1508023738861084,0.06619401858964531,0.07122044563293457,0.009862402420398842,10.0,,linear,,"{'model__C': 10.0, 'model__class_weight': None, 'model__kernel': 'linear'}",0.4759279319315983,0.5264433324066351,0.48301362246316376,0.5269043647484015,0.5370030581039755,0.5098584619307548,0.025196730363449948,12
3.372838354110718,0.17193463143604887,0.1265275001525879,0.012101279381409612,10.0,balanced,linear,,"{'model__C': 10.0, 'model__class_weight': 'balanced', 'model__kernel': 'linear'}",0.5420520512179541,0.5363937540543045,0.5599110369752571,0.5390116763969975,0.557450653322213,0.5469638343933452,0.009764143127572782,4
1854.0129458904266,111.41991740743664,0.07865653038024903,0.013532875553774932,100.0,,linear,,"{'model__C': 100.0, 'model__class_weight': None, 'model__kernel': 'linear'}",0.547371052412299,0.5613682698545084,0.5507691594847558,0.5269738671114818,0.5615767769437494,0.5496118251613589,0.012650784109256248,1
13.439030027389526,1.5999127840857206,0.13617496490478515,0.014913873266828612,100.0,balanced,linear,,"{'model__C': 100.0, 'model__class_weight': 'balanced', 'model__kernel': 'linear'}",0.5422372209723264,0.5364308219812808,0.5599759058474655,0.5390325271059215,0.5574367528495969,0.5470226457513183,0.009748534154746493,2
2.85438232421875,1.125322906297811,0.23858489990234374,0.05265067094377125,1.0,,rbf,scale,"{'model__C': 1.0, 'model__class_weight': None, 'model__gamma': 'scale', 'model__kernel': 'rbf'}",0.5285369737707042,0.5186729682142527,0.5024696506347882,0.5067231952553053,0.5374409229913817,0.5187687421732864,0.013075423077126745,11
1.2883508682250977,0.043591780220096424,0.30635499954223633,0.03278849860768059,1.0,balanced,rbf,scale,"{'model__C': 1.0, 'model__class_weight': 'balanced', 'model__gamma': 'scale', 'model__kernel': 'rbf'}",0.5561758742327029,0.5304026503567788,0.5398781391900658,0.544752571587434,0.5471226021684737,0.543666367507091,0.008483985175402223,5
6.136898422241211,0.8984521400797174,0.20079450607299804,0.021205992447470543,10.0,,rbf,scale,"{'model__C': 10.0, 'model__class_weight': None, 'model__gamma': 'scale', 'model__kernel': 'rbf'}",0.5222782360729199,0.5162751366879808,0.5135784450004633,0.5106269113149847,0.5370123250857195,0.5199542108324137,0.00935483669541351,10
1.7959852695465088,0.16832070233369412,0.31612138748168944,0.051804630155879536,10.0,balanced,rbf,scale,"{'model__C': 10.0, 'model__class_weight': 'balanced', 'model__gamma': 'scale', 'model__kernel': 'rbf'}",0.5544977733337036,0.5288156797331109,0.5357612825502733,0.5375359095542582,0.532640626447966,0.5378502543238625,0.008835907033567344,6
15.978026056289673,1.2386635554341778,0.16503148078918456,0.01749657754674615,100.0,,rbf,scale,"{'model__C': 100.0, 'model__class_weight': None, 'model__gamma': 'scale', 'model__kernel': 'rbf'}",0.5327634734142526,0.5062343619683068,0.5192058196645353,0.4988300435548142,0.5533430636641646,0.5220753524532147,0.019449530985601923,9
3.193556070327759,0.6145283638899545,0.2939493656158447,0.08642372326674541,100.0,balanced,rbf,scale,"{'model__C': 100.0, 'model__class_weight': 'balanced', 'model__gamma': 'scale', 'model__kernel': 'rbf'}",0.5406887389013878,0.5336159762765267,0.5379367065146882,0.5146047632286165,0.5262209248447781,0.5306134219531995,0.00937794248059965,8
