mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__class_weight,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.009778165817260742,0.00245696993677263,0.005708742141723633,0.0015325784636864971,0.1,,"{'model__C': 0.1, 'model__class_weight': None}",0.5998853791816606,0.6292069838731175,0.6700333200053312,0.6483726509396242,0.6235503512880562,0.634209737057558,0.02366739872840687,6
0.013233375549316407,0.0013289927178788256,0.0044746875762939455,0.0010266544026511805,0.1,balanced,"{'model__C': 0.1, 'model__class_weight': 'balanced'}",0.6000906304145008,0.6341036918565908,0.6715367186458749,0.6509582833533254,0.6256620943459351,0.6364702837232454,0.02402271375597594,5
0.011094474792480468,0.0020416404711756917,0.004662132263183594,0.0006446845009478709,1.0,,"{'model__C': 1.0, 'model__class_weight': None}",0.5985632413701186,0.6396801279488205,0.6702572304411569,0.6514487538318007,0.6282903981264637,0.637647950343672,0.023971380144906893,4
0.013423013687133788,0.0013257112342239888,0.005299186706542969,0.0010249244586094126,1.0,balanced,"{'model__C': 1.0, 'model__class_weight': 'balanced'}",0.5998240703718511,0.6395761695321871,0.6716726642676263,0.6525309876049581,0.6286998996319839,0.6384607582817214,0.024042937461581475,2
0.013422632217407226,0.002113598809484741,0.004964494705200195,0.0007489650840039399,10.0,,"{'model__C': 10.0, 'model__class_weight': None}",0.5984646141543383,0.6404878048780488,0.670171931227509,0.6516513394642143,0.6285687520910003,0.6378688883630221,0.02399787749350192,3
0.011105155944824219,0.0018383364353721577,0.003598928451538086,0.0005184248275653854,10.0,balanced,"{'model__C': 10.0, 'model__class_weight': 'balanced'}",0.5998907103825136,0.6401972544315606,0.6715473810475809,0.6526029588164735,0.6288979591836735,0.6386272527723604,0.023986241807976438,1
