mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__class_weight,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.012108612060546874,0.0026442328441753362,0.005219268798828125,0.0010193925809399615,0.1,,"{'model__C': 0.1, 'model__class_weight': None}",0.5684348517607296,0.5412706431172978,0.5407105260703439,0.5181175753694245,0.5697701531793975,0.5476607498994387,0.019402717638576844,1
0.014100980758666993,0.003001815966715776,0.005247688293457032,0.000821190931751278,0.1,balanced,"{'model__C': 0.1, 'model__class_weight': 'balanced'}",0.5683696165411666,0.5416386020056878,0.5408006864625726,0.5182543704472888,0.5691949920565585,0.5476516535026549,0.019186673589968804,2
0.010703563690185547,0.0016828599449451671,0.0053765296936035155,0.0014481139828979015,1.0,,"{'model__C': 1.0, 'model__class_weight': None}",0.5682205074678794,0.5414140847178566,0.5388047219173695,0.51816421005506,0.5688032606972196,0.5470813569710771,0.019264095273753026,5
0.011780548095703124,0.0022777470376652434,0.005583810806274414,0.0005835016071535938,1.0,balanced,"{'model__C': 1.0, 'model__class_weight': 'balanced'}",0.5680807177116727,0.5414608591528214,0.5394607164953101,0.5182357165730346,0.5685763052271264,0.547162863031993,0.019103443997421893,3
0.010530710220336914,0.0015560049582500337,0.005999422073364258,0.002088370193787314,10.0,,"{'model__C': 10.0, 'model__class_weight': None}",0.5682360396630135,0.5413517188045701,0.5386461639862086,0.5181952998454836,0.5686540297031857,0.5470166504004923,0.019241961461222756,6
0.011756324768066406,0.0011619609472947967,0.00543370246887207,0.0020659059858924127,10.0,balanced,"{'model__C': 10.0, 'model__class_weight': 'balanced'}",0.5680807177116728,0.5415201067704435,0.5392990495851068,0.5183103320700515,0.5684519460654316,0.5471324304405412,0.019062664415848116,4
