mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__learning_rate,param_model__max_depth,param_model__n_estimators,param_model__scale_pos_weight,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.12893171310424806,0.005192514166061228,0.01250600814819336,0.00247449529107806,0.1,2,100,1.0,"{'model__learning_rate': 0.1, 'model__max_depth': 2, 'model__n_estimators': 100, 'model__scale_pos_weight': 1.0}",0.5770397820325208,0.587852201004149,0.5689186040040625,0.5762988044390648,0.5872549053707491,0.5794728593701092,0.007185546639521986,4
0.12605109214782714,0.004365937124929228,0.011466503143310547,0.002773940702931305,0.1,2,100,balanced,"{'model__learning_rate': 0.1, 'model__max_depth': 2, 'model__n_estimators': 100, 'model__scale_pos_weight': 'balanced'}",0.576292501061831,0.587859214189401,0.5686388436727557,0.5750857947141181,0.587073924899481,0.5789900557075173,0.007398358721354124,6
0.2059802532196045,0.00469790510736145,0.01386709213256836,0.0015451551042423859,0.1,2,200,1.0,"{'model__learning_rate': 0.1, 'model__max_depth': 2, 'model__n_estimators': 200, 'model__scale_pos_weight': 1.0}",0.5759103694059124,0.5871188884437545,0.5694260101747894,0.5753608015545075,0.5863308731119367,0.5788293885381801,0.006840517122232152,9
0.20058174133300782,0.007228914752835374,0.014510822296142579,0.0014231600087286499,0.1,2,200,balanced,"{'model__learning_rate': 0.1, 'model__max_depth': 2, 'model__n_estimators': 200, 'model__scale_pos_weight': 'balanced'}",0.5759610845885197,0.586891974226718,0.56902300689604,0.5736613126127506,0.5862354554771809,0.5783545667602418,0.007068650990336121,14
0.43805370330810545,0.015050052939287009,0.027045583724975585,0.0021746678095734195,0.1,2,500,1.0,"{'model__learning_rate': 0.1, 'model__max_depth': 2, 'model__n_estimators': 500, 'model__scale_pos_weight': 1.0}",0.5716167930662898,0.5813446026526301,0.5685858596398476,0.5712956972791482,0.5841404413094593,0.575396678789475,0.006153438456750579,22
0.43843798637390136,0.023136709927067914,0.027397680282592773,0.00379285986826122,0.1,2,500,balanced,"{'model__learning_rate': 0.1, 'model__max_depth': 2, 'model__n_estimators': 500, 'model__scale_pos_weight': 'balanced'}",0.5685188778718124,0.5779440772085621,0.5677152171997533,0.5684845870955475,0.5841442672899537,0.5733614053331259,0.00657850837608814,27
0.1335984230041504,0.00489544713130795,0.013188600540161133,0.0018439629477444643,0.1,3,100,1.0,"{'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__n_estimators': 100, 'model__scale_pos_weight': 1.0}",0.5756338992104428,0.5825569563378793,0.5710734425940611,0.5755340720953852,0.5860554025163358,0.5781707545508208,0.005388246580424194,15
0.1413248062133789,0.003881844943203129,0.014987373352050781,0.001478521669389261,0.1,3,100,balanced,"{'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__n_estimators': 100, 'model__scale_pos_weight': 'balanced'}",0.5718240008123703,0.5802117124135002,0.5713856657901694,0.5758371361260672,0.5835168644582643,0.5765550759200744,0.0047214150507924576,20
0.27686300277709963,0.011594739474001964,0.02234678268432617,0.0028841974589968304,0.1,3,200,1.0,"{'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__n_estimators': 200, 'model__scale_pos_weight': 1.0}",0.5714580400546774,0.5801354367788591,0.5703546220163149,0.5726448191586553,0.5823899392944428,0.5753965714605899,0.004896314179654944,23
0.2792868137359619,0.0014411496093644672,0.02290511131286621,0.002699663833791038,0.1,3,200,balanced,"{'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__n_estimators': 200, 'model__scale_pos_weight': 'balanced'}",0.5685391639448553,0.576778671292355,0.5697956810477158,0.5709948940551219,0.5793496760669848,0.5730916172814066,0.004212883629275291,28
0.5725931644439697,0.010525257058661842,0.042313337326049805,0.005024779239419236,0.1,3,500,1.0,"{'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__n_estimators': 500, 'model__scale_pos_weight': 1.0}",0.5634730359835523,0.573042904001202,0.5667171580153132,0.5660284235569097,0.574585344871563,0.5687693732857081,0.0042863544420355644,31
0.5845118522644043,0.013743806932015382,0.03947124481201172,0.0036451101626685033,0.1,3,500,balanced,"{'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__n_estimators': 500, 'model__scale_pos_weight': 'balanced'}",0.5576720884964288,0.5661876023577286,0.5657430981630656,0.5622585574430392,0.5697465809647035,0.5643215854849931,0.004084242601044821,34
0.19871044158935547,0.007257711308163019,0.02149372100830078,0.002694919341406522,0.1,5,100,1.0,"{'model__learning_rate': 0.1, 'model__max_depth': 5, 'model__n_estimators': 100, 'model__scale_pos_weight': 1.0}",0.5706479881779721,0.5772730718725134,0.5680509180034411,0.5722015271459113,0.579220752118202,0.573478851463608,0.004158685793399674,26
0.21896767616271973,0.0071570203320137265,0.01850724220275879,0.0038682534967543233,0.1,5,100,balanced,"{'model__learning_rate': 0.1, 'model__max_depth': 5, 'model__n_estimators': 100, 'model__scale_pos_weight': 'balanced'}",0.5629618849030813,0.5764044801850275,0.5679067481020817,0.5672057820999763,0.5724822729570423,0.5693922336494419,0.004627236045151501,30
0.3328836917877197,0.008471584733666115,0.031183815002441405,0.005411370901512318,0.1,5,200,1.0,"{'model__learning_rate': 0.1, 'model__max_depth': 5, 'model__n_estimators': 200, 'model__scale_pos_weight': 1.0}",0.563035784169166,0.56939094717182,0.5633218322040894,0.5620409403100668,0.5698916783764858,0.5655362364463257,0.0033823545645828325,32
0.31218924522399905,0.01537989508412694,0.028179693222045898,0.0027497597588736853,0.1,5,200,balanced,"{'model__learning_rate': 0.1, 'model__max_depth': 5, 'model__n_estimators': 200, 'model__scale_pos_weight': 'balanced'}",0.5556592463689088,0.5627978575124777,0.5613973640153781,0.5544538470813566,0.5654301213647388,0.559947687268572,0.00421556928684264,36
0.6640769004821777,0.01248647026150838,0.06134152412414551,0.0027711705393367917,0.1,5,500,1.0,"{'model__learning_rate': 0.1, 'model__max_depth': 5, 'model__n_estimators': 500, 'model__scale_pos_weight': 1.0}",0.5530441976730599,0.5530722504140677,0.5501529232809754,0.5463458987807875,0.5517361835728629,0.5508702907443507,0.0025023591600600967,40
0.6903740882873535,0.01123183436892215,0.06177411079406738,0.006280345362001293,0.1,5,500,balanced,"{'model__learning_rate': 0.1, 'model__max_depth': 5, 'model__n_estimators': 500, 'model__scale_pos_weight': 'balanced'}",0.5392687369125849,0.5473468250788722,0.5459904883806131,0.5446347579893429,0.5457626106635873,0.5446006838049999,0.0028019186780754313,43
0.38877382278442385,0.008061451381274981,0.04295992851257324,0.0034185431115702825,0.1,10,100,1.0,"{'model__learning_rate': 0.1, 'model__max_depth': 10, 'model__n_estimators': 100, 'model__scale_pos_weight': 1.0}",0.5477646602233461,0.5580164880564875,0.5401122751366918,0.5386125487522666,0.5558747930492369,0.5480761530436059,0.00790834029847113,41
