mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__class_weight,param_model__max_features,param_model__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.4091503620147705,0.01519033886165136,0.027383089065551758,0.0023831415369070523,,1.0,50,"{'model__class_weight': None, 'model__max_features': 1, 'model__n_estimators': 50}",0.5484659469545515,0.5491550046648008,0.5782220445155272,0.585797680927629,0.575492806958849,0.5674266968042714,0.01557215136965084,24
0.8475705623626709,0.012257416212777865,0.04876165390014649,0.010719203142925947,,1.0,100,"{'model__class_weight': None, 'model__max_features': 1, 'model__n_estimators': 100}",0.5434679461548714,0.5466293482606956,0.5901239504198321,0.5938757830201253,0.5836895282703245,0.5715573112251697,0.02191091386632897,22
3.592892122268677,0.03287366540800751,0.1847175121307373,0.02016872766718372,,1.0,500,"{'model__class_weight': None, 'model__max_features': 1, 'model__n_estimators': 500}",0.5579221644675464,0.5529374916699986,0.5915540450486472,0.6024736771957884,0.582768819003011,0.5775312394769984,0.019160191902316163,16
7.42170672416687,0.12143840597917782,0.34302892684936526,0.04029008546516599,,1.0,1000,"{'model__class_weight': None, 'model__max_features': 1, 'model__n_estimators': 1000}",0.5576742636278822,0.5535079301612688,0.5898413967746234,0.6036292149806745,0.5847400468384075,0.5778785704765712,0.019263576448271168,15
0.9373668670654297,0.029420945811394695,0.017920207977294923,0.001660683800136522,,5.0,50,"{'model__class_weight': None, 'model__max_features': 5, 'model__n_estimators': 50}",0.5480301212848194,0.5682780221244835,0.5892656270825004,0.6063308010129281,0.5846691201070592,0.5793147383223582,0.019789358768448045,13
2.36005539894104,0.3584770429399249,0.03711986541748047,0.009654053511922556,,5.0,100,"{'model__class_weight': None, 'model__max_features': 5, 'model__n_estimators': 100}",0.5521791283486607,0.5714220978275356,0.5925176596028257,0.6138464614154339,0.584813650050184,0.582955799448928,0.020636586599016585,5
10.115909481048584,0.21010601246907598,0.1452406406402588,0.004975087135481613,,5.0,500,"{'model__class_weight': None, 'model__max_features': 5, 'model__n_estimators': 500}",0.5608130081300813,0.5627135812341729,0.5957257097161136,0.6169572171131548,0.5805500167280027,0.5833519065843051,0.021091329513521617,3
19.82729630470276,0.32687682175058436,0.3121211051940918,0.019700458843653245,,5.0,1000,"{'model__class_weight': None, 'model__max_features': 5, 'model__n_estimators': 1000}",0.5601026256164202,0.5649926695988271,0.5954898040783687,0.6144089031054245,0.5791354968216794,0.582825899844144,0.02002923329803069,7
1.1050791263580322,0.02950096056203446,0.018084049224853516,0.0013738992539483413,,1.0,50,"{'model__class_weight': None, 'model__max_features': 1.0, 'model__n_estimators': 50}",0.5492589630814342,0.5613887778222044,0.5853591896574704,0.6046328135412501,0.5689902977584477,0.5739260083721613,0.01930612353889304,20
2.364426517486572,0.07289937061195305,0.03200078010559082,0.0027177228018826346,,1.0,100,"{'model__class_weight': None, 'model__max_features': 1.0, 'model__n_estimators': 100}",0.5612688258030121,0.5658496601359455,0.5923124083699854,0.6080887644942023,0.5717912345265975,0.5798621786659485,0.017657587336569695,12
11.883087110519408,0.43124394112309405,0.15532865524291992,0.022828911351405877,,1.0,500,"{'model__class_weight': None, 'model__max_features': 1.0, 'model__n_estimators': 500}",0.5624950019992002,0.5633293349326937,0.596598693855791,0.6101546048247368,0.573727668116427,0.5812610607457698,0.018976530952119295,10
23.9233039855957,0.6497384621243777,0.3127922534942627,0.03417439184451385,,1.0,1000,"{'model__class_weight': None, 'model__max_features': 1.0, 'model__n_estimators': 1000}",0.5633999733439957,0.5637011861921898,0.595223244035719,0.6131174196987872,0.5761191033790566,0.5823121853299498,0.019277205277636426,8
0.5043537616729736,0.31222752010003585,0.02044053077697754,0.0010484914571787425,balanced,1.0,50,"{'model__class_weight': 'balanced', 'model__max_features': 1, 'model__n_estimators': 50}",0.5468066106890578,0.5366493402638945,0.5668479274956684,0.5997574303611889,0.5906283037805286,0.5681379225180676,0.02430567953978722,23
0.68739914894104,0.010298935369697147,0.038045072555541994,0.0025770040384189173,balanced,1.0,100,"{'model__class_weight': 'balanced', 'model__max_features': 1, 'model__n_estimators': 100}",0.5515860322537651,0.5416406770625084,0.573149406903905,0.6076982540317207,0.5932164603546336,0.5734581661213065,0.024712798276619097,21
3.7042276859283447,0.17069851621392537,0.17788476943969728,0.008045523938613722,balanced,1.0,500,"{'model__class_weight': 'balanced', 'model__max_features': 1, 'model__n_estimators': 500}",0.5505864320938292,0.5461348793815806,0.5855511128881781,0.6067399706783952,0.5852793576446973,0.5748583505373361,0.023037074809123734,19
7.33262825012207,0.2117605278607796,0.3483712196350098,0.008558370602356365,balanced,1.0,1000,"{'model__class_weight': 'balanced', 'model__max_features': 1, 'model__n_estimators': 1000}",0.5556110888977742,0.5468812475009995,0.5858763161402106,0.6105917632946821,0.5873817330210773,0.5772684297709487,0.023148392719638873,17
0.8447375774383545,0.020321218417224073,0.022008514404296874,0.003067296284347253,balanced,5.0,50,"{'model__class_weight': 'balanced', 'model__max_features': 5, 'model__n_estimators': 50}",0.559124350259896,0.5516313474610156,0.5891016926562709,0.6060695721711316,0.5744556707929073,0.5760765266682444,0.01978286113167562,18
1.7018385410308838,0.0494038300998612,0.036646032333374025,0.0015251161084287156,balanced,5.0,100,"{'model__class_weight': 'balanced', 'model__max_features': 5, 'model__n_estimators': 100}",0.5636638677862189,0.5564640810342529,0.5842063174730108,0.6080074636811942,0.5825720976915356,0.5789827655332425,0.01802421528132929,14
8.699516296386719,0.19553485487625202,0.15389704704284668,0.00360620694058796,balanced,5.0,500,"{'model__class_weight': 'balanced', 'model__max_features': 5, 'model__n_estimators': 500}",0.5628095428495269,0.5594295615087298,0.5902065840330535,0.6140330534452886,0.5882435597189697,0.5829444603111137,0.0200284042570577,6
18.01705331802368,0.24861566639736488,0.3596083164215088,0.06086608190445543,balanced,5.0,1000,"{'model__class_weight': 'balanced', 'model__max_features': 5, 'model__n_estimators': 1000}",0.5616713314674131,0.5601266160202586,0.5926216180194589,0.6130707716913235,0.5889648711943795,0.5832910416785667,0.020050370577891854,4
