mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__class_weight,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.009306526184082032,0.001340119352685237,0.005362892150878906,0.001688930576153166,0.1,,"{'model__C': 0.1, 'model__class_weight': None}",0.6149526707843385,0.65662103186465,0.6335595145573025,0.6299396185807378,0.6285407106647767,0.6327227092903611,0.013511765538429523,6
0.013863468170166015,0.004147367890907637,0.007189464569091797,0.0024117594893625525,0.1,balanced,"{'model__C': 0.1, 'model__class_weight': 'balanced'}",0.6172005834368753,0.6611615950260059,0.6337358761284151,0.6340168589705267,0.633519928885472,0.6359269684894591,0.014154201618888496,5
0.010805082321166993,0.0015368705529204437,0.005491399765014648,0.002348174907921176,1.0,,"{'model__C': 1.0, 'model__class_weight': None}",0.6191243644919837,0.6621211215400251,0.6327046093142823,0.6364380940993604,0.6371597434110949,0.6375095865713493,0.013914757182338333,4
0.013858842849731445,0.0014972954219203132,0.005620574951171875,0.0013293268451544085,1.0,balanced,"{'model__C': 1.0, 'model__class_weight': 'balanced'}",0.6177798186063541,0.6640043044180068,0.6325222693848269,0.6369522329168411,0.6388234870143911,0.638016422468084,0.01494563290586819,2
0.011564970016479492,0.0023642947193184267,0.0047076702117919925,0.0010819730548683646,10.0,,"{'model__C': 10.0, 'model__class_weight': None}",0.6193674631900552,0.6623572666945656,0.6324355831888564,0.6368565791833564,0.6377603728707687,0.6377554530255204,0.013946156599318993,3
0.011474895477294921,0.002243292588350803,0.005228233337402344,0.0008596404682684412,10.0,balanced,"{'model__C': 10.0, 'model__class_weight': 'balanced'}",0.6179869026824891,0.6643510492018891,0.632313026842829,0.637281042625695,0.63930399058213,0.6382472023870065,0.015027676254262136,1
