mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__class_weight,param_model__max_features,param_model__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
13.673893165588378,0.165032421424137,0.9157861709594727,0.009194436400018054,balanced,1.0,500,"{'model__class_weight': 'balanced', 'model__max_features': 1, 'model__n_estimators': 500}",0.5762097888354426,0.5685682406066928,0.565128675945892,0.5734505594521728,0.5583513027502939,0.5683417135180988,0.006295874017946221,2
27.412197589874268,0.5418985912985382,2.082789945602417,0.27001698142248753,balanced,1.0,1000,"{'model__class_weight': 'balanced', 'model__max_features': 1, 'model__n_estimators': 1000}",0.5769912131519275,0.5682333097235843,0.5663631813782348,0.5728043578106633,0.5580585699198447,0.5684901263968509,0.006391999517492432,1
3.519466257095337,0.11106203014128554,0.09241466522216797,0.009640123739565321,balanced,5.0,50,"{'model__class_weight': 'balanced', 'model__max_features': 5, 'model__n_estimators': 50}",0.5755344948810951,0.5614272644603227,0.551402668685469,0.5587440188438852,0.5503057720102652,0.5594828437762075,0.00907182465620583,18
7.1525732517242435,0.33297618346942015,0.17449345588684081,0.009527142955284161,balanced,5.0,100,"{'model__class_weight': 'balanced', 'model__max_features': 5, 'model__n_estimators': 100}",0.5730831997177208,0.5604931713341323,0.5511753750223807,0.5588709237966978,0.5502804721091294,0.5587806283960122,0.00821701939592962,20
46.20267295837402,2.1527010760890914,3.0086685180664063,1.8559842038694856,balanced,5.0,500,"{'model__class_weight': 'balanced', 'model__max_features': 5, 'model__n_estimators': 500}",0.5737443861984153,0.5606486778540554,0.557698613954647,0.5637328025543817,0.547497726252475,0.5606644413627949,0.008516555228545929,13
78.39105658531189,6.368265232460386,1.6188298225402833,0.08632315106149474,balanced,5.0,1000,"{'model__class_weight': 'balanced', 'model__max_features': 5, 'model__n_estimators': 1000}",0.5752379136246413,0.5601379710923271,0.5583580331727114,0.5653365081465682,0.5475845730284891,0.5613309998129474,0.009040712873321907,10
4.477399158477783,0.5477072988868875,0.0985180377960205,0.013408065309395223,balanced,1.0,50,"{'model__class_weight': 'balanced', 'model__max_features': 1.0, 'model__n_estimators': 50}",0.5671969779521268,0.5544112286409605,0.5571593692669776,0.5525971159410136,0.5493444568565328,0.5561418297315222,0.006083024623962465,22
8.059656620025635,0.22629975494854693,0.159653902053833,0.003811453930615558,balanced,1.0,100,"{'model__class_weight': 'balanced', 'model__max_features': 1.0, 'model__n_estimators': 100}",0.5677650064602501,0.5574316063191104,0.56038234962128,0.558112088941478,0.5510858522952848,0.5589553807274807,0.005377885327978388,19
39.370587015151976,0.5155705948703121,0.7949287414550781,0.043726110929879665,balanced,1.0,500,"{'model__class_weight': 'balanced', 'model__max_features': 1.0, 'model__n_estimators': 500}",0.5722302651037533,0.5568703072380744,0.5592749924100296,0.5623048988393183,0.5485484830438765,0.5598457893270105,0.0076971539142101815,15
73.55464768409729,1.5885170191513316,1.2446642875671388,0.13926821732575667,balanced,1.0,1000,"{'model__class_weight': 'balanced', 'model__max_features': 1.0, 'model__n_estimators': 1000}",0.5719648986596927,0.5577006212477363,0.5581519849394229,0.5638880077171186,0.5485496993852772,0.5600510423898495,0.007721062929354798,14
