mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__class_weight,param_model__max_features,param_model__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.5827441692352295,0.013596013585703006,0.03402690887451172,0.0025911448560567477,,1.0,50,"{'model__class_weight': None, 'model__max_features': 1, 'model__n_estimators': 50}",0.5606098592013234,0.5480625999626685,0.5657365487305428,0.5892436996280789,0.5615522950027104,0.5650410005050649,0.013463480950237467,21
1.0898624420166017,0.060948311349622364,0.05999889373779297,0.00568872306185663,,1.0,100,"{'model__class_weight': None, 'model__max_features': 1, 'model__n_estimators': 100}",0.566689053424442,0.5537538383834686,0.5686590271093266,0.5882490482766684,0.5618938350645356,0.5678489604516883,0.011421918928650271,18
4.740642118453979,0.08521497074217102,0.19469671249389647,0.01142451606957672,,1.0,500,"{'model__class_weight': None, 'model__max_features': 1, 'model__n_estimators': 500}",0.5697359704567997,0.5550339095330988,0.564535166729496,0.5890345397020247,0.5584125071421246,0.5673504187127086,0.011961607463439076,20
8.465940475463867,0.13358015364055092,0.4113165378570557,0.04080915486557829,,1.0,1000,"{'model__class_weight': None, 'model__max_features': 1, 'model__n_estimators': 1000}",0.570502732160438,0.5549561353746152,0.567642473108441,0.5922130398883506,0.5569437933105762,0.5684516347684843,0.013296804392665498,17
1.1548017024993897,0.05942358903560959,0.022001981735229492,0.00384690933851478,,5.0,50,"{'model__class_weight': None, 'model__max_features': 5, 'model__n_estimators': 50}",0.555802501216937,0.5656240049482664,0.5694761132684544,0.6041086681718875,0.5550703590840499,0.570016329337919,0.017929232280262972,12
2.284859323501587,0.16256284955322617,0.0425107479095459,0.006820359896976346,,5.0,100,"{'model__class_weight': None, 'model__max_features': 5, 'model__n_estimators': 100}",0.5632422857184685,0.5630007283321194,0.5730116350141091,0.5952189146335226,0.5543790380473799,0.5697705203491199,0.01402477275906519,13
12.612857818603516,0.1922173655661313,0.17301831245422364,0.01067967196683385,,5.0,500,"{'model__class_weight': None, 'model__max_features': 5, 'model__n_estimators': 500}",0.5660494753446768,0.5634810981345182,0.5742770663221424,0.5997564976581394,0.555704909386583,0.5718538093692119,0.01515923313064268,10
27.396609687805174,0.5437264387006719,0.4648894786834717,0.12850258154979755,,5.0,1000,"{'model__class_weight': None, 'model__max_features': 5, 'model__n_estimators': 1000}",0.56622423845374,0.5628040054606609,0.5751920564219495,0.6013375274921998,0.5554686698800123,0.5722052995417125,0.015886343925461104,9
1.3000585556030273,0.100697472312201,0.03661823272705078,0.012369086265184221,,1.0,50,"{'model__class_weight': None, 'model__max_features': 1.0, 'model__n_estimators': 50}",0.5530255062640221,0.5509704384998555,0.5615056345090346,0.5909526001592903,0.5412347817806233,0.5595377922425652,0.016979824324294058,24
3.454193353652954,0.20295054974184593,0.05381021499633789,0.00391831093563888,,1.0,100,"{'model__class_weight': None, 'model__max_features': 1.0, 'model__n_estimators': 100}",0.5623089958166653,0.5578548240108041,0.5690149582581515,0.5996359338579685,0.5488503010680224,0.5675330026023223,0.017336638152399893,19
