mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__class_weight,param_model__max_features,param_model__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.3457617282867432,0.0152183803134784,0.027638816833496095,0.0034967601536166643,,1.0,50,"{'model__class_weight': None, 'model__max_features': 1, 'model__n_estimators': 50}",0.5514440038168273,0.5274753575846691,0.5247100154191198,0.5633957982898794,0.49252041281188674,0.5319091175844765,0.024478473013406096,13
0.667039442062378,0.03544905294366299,0.040373802185058594,0.004820025224152233,,1.0,100,"{'model__class_weight': None, 'model__max_features': 1, 'model__n_estimators': 100}",0.5533108350622861,0.5279728284077851,0.5196265243902439,0.561304142136249,0.4977243657134847,0.5319877391420097,0.02305221811970191,12
3.18151741027832,0.020268283122486668,0.19237198829650878,0.038892397462745316,,1.0,500,"{'model__class_weight': None, 'model__max_features': 1, 'model__n_estimators': 500}",0.5489118540501264,0.5293948025304976,0.5329758901037287,0.5615012615643398,0.5059683382394168,0.5357504292976218,0.018822292480381524,1
6.5464883804321286,0.07989026833055107,0.3486921787261963,0.018670674147583458,,1.0,1000,"{'model__class_weight': None, 'model__max_features': 1, 'model__n_estimators': 1000}",0.5486317199359194,0.5280278583660946,0.5327656293804317,0.554843005326605,0.502183645220073,0.5332903716458247,0.018414509579822564,6
0.9821990489959717,0.06203354397149411,0.023600292205810548,0.0034550621039054815,,5.0,50,"{'model__class_weight': None, 'model__max_features': 5, 'model__n_estimators': 50}",0.5331346131960676,0.5262250769318817,0.5280763772077376,0.5440277193720213,0.49589772567984297,0.5254723024775102,0.016031331629142404,24
1.672668695449829,0.05391683077025215,0.036493968963623044,0.0036295993262987565,,5.0,100,"{'model__class_weight': None, 'model__max_features': 5, 'model__n_estimators': 100}",0.5306177832637375,0.5266389022183676,0.5315697715166806,0.5552241028875806,0.5015769554247266,0.5291255030622185,0.017055462010825258,21
9.37609133720398,0.28930410383511146,0.2619958400726318,0.05348499838056553,,5.0,500,"{'model__class_weight': None, 'model__max_features': 5, 'model__n_estimators': 500}",0.5245161120886626,0.5309686593381436,0.5375928651527895,0.5606733599663584,0.5137523654331372,0.5335006723958183,0.015698598875669274,5
19.013647890090944,1.083257239086436,0.2887566089630127,0.047278464037626054,,5.0,1000,"{'model__class_weight': None, 'model__max_features': 5, 'model__n_estimators': 1000}",0.5264201486461644,0.531934985406055,0.5416381938603868,0.5625963694981778,0.511765839641155,0.5348711074103878,0.01690193203160685,2
1.0794965744018554,0.07392411009713235,0.021979856491088866,0.00460358265568419,,1.0,50,"{'model__class_weight': None, 'model__max_features': 1.0, 'model__n_estimators': 50}",0.5226624121298071,0.5485408256254705,0.5321326569946734,0.5560038197364732,0.5134763982338099,0.5345632225440468,0.015794072893120265,3
2.429834985733032,0.5861478529849428,0.04189081192016601,0.0051647454387240225,,1.0,100,"{'model__class_weight': None, 'model__max_features': 1.0, 'model__n_estimators': 100}",0.5113585629119941,0.5324346574275036,0.5350259321558734,0.5563476836276984,0.517983862489487,0.5306301397225113,0.015590338934084987,16
